steps: 650
ax: 0.0908051 | ay: -0.256516 | az: -0.00933838
ax: -1.24065 | ay: -2.5378 | az: -0.209061
ax: -1.03978 | ay: -2.61449 | az: 0.196457
ax: -0.515091 | ay: -2.554 | az: 0.325775
ax: -0.816223 | ay: -1.07384 | az: 0.117416
ax: -0.305328 | ay: 1.50316 | az: -0.226898
ax: -0.578217 | ay: 0.362366 | az: 0.917145
ax: -0.998154 | ay: -0.753586 | az: -0.352219
ax: -0.265015 | ay: -0.643967 | az: -0.186935
ax: -0.356384 | ay: -0.925232 | az: -0.0316925
ax: -0.019104 | ay: -0.476639 | az: 0.206116
ax: -0.166611 | ay: -0.395523 | az: -0.0675812
ax: 0.0559387 | ay: 0.118835 | az: 0.0459137
ax: -0.0783234 | ay: -0.151962 | az: 0.150833
ax: 0.017334 | ay: 0.0314178 | az: 0.00596619
ax: -0.0459137 | ay: -0.101685 | az: -0.0740662
ax: 0.0199738 | ay: 0.0341187 | az: -0.126709
ax: 0.00135803 | ay: 0.105942 | az: -0.026001
ax: 0.0353394 | ay: 0.121216 | az: 0.0182037
ax: 0.0294342 | ay: -0.0227661 | az: 0.0449524
ax: -0.0139313 | ay: -0.087326 | az: -0.02034
ax: -0.0216675 | ay: -0.0531769 | az: -0.0161285
ax: -0.0293884 | ay: 0.018631 | az: 0.0698853
time: 26
[20210805064616.482]
> sum ax: -10.1224 | sum ay: -3.36798 | sum az: -2.50453
>> avg ax: -0.202449 | avg ay: -0.0673596 | avg az: -0.0500906
>>> vx: -0.991999 | vy: -0.330062 | vz: -0.245444
>>> sx: -0.564195 | sy: 0.270481 | sz: -0.251948
>>> a: 0.219162
>>> v: 1.07389
>>> s: 0.674503

#########################################
delta time: 26
vxAccum: -23.7236 | vyAccum: -9.19636 | vzAccum: -3.25636
-> v: 0.986584
-> step: 673
-> real vel: 1.15385
-> error: 0.167262
-> errorRate: 14.496

